"","Cost","HDS"
"8777",353885.232205257,457.826950426997
"8778",144471.503187037,125.141712001836
"8779",4827041.27909485,4708.97575959978
"8780",203927.420692625,300.457419603477
"8781",347281.437286518,407.948767226628
"8782",79550.024807092,98.6785542512943
"8783",445831.025458841,429.86792752137
"8784",159857.100788894,181.759126670001
"8785",77428.6231638038,64.6754372294603
"8786",346577.245775737,413.403116213217
"8787",3268451.10928207,3234.46485785414
"8788",1019394.58291789,1275.29028050161
"8789",434534.068713247,286.341270977383
"8790",343707.884321278,298.364207526642
"8791",1014542.43330789,977.544735621666
"8792",717595.460492556,725.412649609798
"8793",172092.68795164,230.905140911672
"8794",73873.5156725503,99.8898465466966
"8795",228095.803961858,395.089599577237
"8796",203765.408970713,229.511364160892
"8797",296813.824655244,218.50992439928
"8798",297959.661706047,334.307079847611
"8799",933308.659716901,681.120820997473
"8800",468829.115106825,305.553208039606
"8801",178974.551564743,301.955668667512
"8802",1768209.10361905,1992.71060885958
"8803",503145.196359882,320.776969038312
"8804",436260.602084143,387.841854826983
"8805",419156.573628449,441.15776154765
"8806",148991.358435806,189.140512632471
"8807",219834.544324304,431.845634598708
"8808",1207325.93224697,982.722025353326
"8809",648183.251786634,566.52890222646
"8810",153017.04180089,123.73232371006
"8811",460508.894557428,481.197927872142
"8812",942387.373986208,942.381559560583
"8813",407830.809446476,341.152425828896
"8814",7049272.86061557,6347.87069185123
"8815",195686.795946446,257.094068867645
"8816",922609.34624269,673.120706023864
"8817",197700.678895036,283.313747447168
"8818",277537.618138621,259.755117109573
"8819",320509.680249036,300.211672849899
"8820",177526.97831093,159.091308223831
"8821",741673.601506552,887.884017003067
"8822",90279.6191821915,144.481703027176
"8823",437208.654104741,253.262551758651
"8824",1655059.31922919,2079.02125437994
"8825",486133.483874526,593.607776298513
"8826",2053099.36374469,1606.17521342915
"8827",669228.938147639,1238.36882651712
"8828",81851.9062874019,97.498014548175
"8829",157142.646739739,201.388002518839
"8830",99599.5581787233,156.54730076822
"8831",384981.335519505,607.370988116557
"8832",704063.948395681,830.792480193863
"8833",632528.201493317,988.533503589086
"8834",245961.286370552,258.503958802189
"8835",111754.806585415,129.294687094449
"8836",145229.927305443,128.171293632937
"8837",311658.220491732,405.191294607701
"8838",86247.091225796,101.361991816721
"8839",144958.150245776,170.787257955337
"8840",85550.0580085142,104.905997832411
"8841",184125.412944158,149.43227404393
"8842",430789.296990229,647.529023788727
"8843",214172.785516401,142.37850390221
"8844",183375.559221015,172.153582931891
"8845",157043.737505791,163.037816440911
"8846",2506018.79975502,3104.1361948773
"8847",207589.799985618,210.752402641846
"8848",222662.854712166,136.815544405763
"8849",190394.495430234,137.212352614072
"8850",536143.773848889,1092.34914101245
"8851",253526.671369858,132.543605141364
"8852",107836.090570959,119.627353395276
"8853",345476.771036606,455.453376046803
"8854",641133.348798625,860.870886297723
"8855",290685.82725192,262.850422387757
"8856",271726.933836446,328.478428820637
"8857",463560.839356067,626.615793029196
"8858",531827.331629443,613.235360513723
"8859",215068.331908772,208.550646286148
"8860",792658.313996019,637.998176733287
"8861",611748.405740872,688.304321004387
"8862",299007.197018002,607.088549170114
"8863",107201.37145802,188.776656347893
"8864",339311.997331742,335.710865773515
"8865",139637.979131047,145.549995549421
"8866",223998.160188525,211.668874790015
"8867",142950.198759129,129.258512656762
"8868",149082.451043879,112.530204453846
"8869",223776.699474234,254.224557169053
"8870",104229.202902799,100.038247051343
"8871",153271.753009243,401.333993557167
"8872",309262.380412973,577.192419098783
"8873",144315.743933707,262.296630439573
"8874",164709.977493836,123.386252630748
"8875",433559.377643811,563.093623516864
"8876",124436.03395999,146.950935673733
"8877",431339.065369915,431.642753530258
"8878",208039.704760131,214.837025238876
"8879",589606.658674216,971.765658554374
"8880",192626.5230255,286.792890509297
"8881",878888.346656512,682.740313227532
"8882",161105.773268874,184.290639183224
"8883",241923.076007509,212.886729760529
"8884",229673.890586196,216.196826916848
"8885",488404.746451917,530.076439684527
"8886",983840.627040171,1285.44851536282
"8887",203157.302911715,201.945800425233
"8888",304855.545200648,383.242412670692
"8889",206129.899658615,199.89814834927
"8890",543826.763287585,625.532338807752
"8891",191753.260252766,441.703792694556
"8892",346217.100279161,341.178157137902
"8893",1427016.0862674,1854.51417153024
"8894",632628.126969548,857.319588841315
"8895",1335622.7779722,720.015265773286
"8896",2316348.97058329,3150.66461579321
"8897",163623.415858039,182.640569252573
"8898",376047.152190522,377.105722391998
"8899",173000.966757426,134.334253940286
"8900",284223.604921107,657.726668573775
"8901",71274.1936522696,65.3476648174522
"8902",149090.159451183,266.058188692947
"8903",178862.370199172,263.445040322817
"8904",471937.270582625,469.958132870658
"8905",329228.122333536,401.035479581547
"8906",374532.446368746,569.1863363697
"8907",78523.9905728587,127.500437037916
"8908",201517.396153252,234.742513207399
"8909",550625.987623674,550.778349145672
"8910",624158.587344871,1081.9374038046
"8911",87238.2505311502,70.4816198826113
"8912",103563.80585824,218.803155488756
"8913",1662873.70962204,1858.41735423416
"8914",148784.753123251,252.717647335877
"8915",436765.222667944,262.707600718689
"8916",161893.891659709,124.042985248287
"8917",735972.313945617,494.368610411112
"8918",837698.75757132,1518.29737377822
"8919",204679.254876138,199.520509482622
"8920",391321.984051555,382.058257479308
"8921",112094.831881728,137.712554317394
"8922",96430.9814278087,95.8543141796217
"8923",82895.6600907125,156.751418519743
"8924",1297647.9839422,1505.3505961337
"8925",84761.7162245833,148.298849761059
"8926",134772.059178789,178.10214772578
"8927",486714.474372081,549.08730071495
"8928",867930.00434347,730.238006338308
"8929",206697.834682061,281.659615887521
"8930",404596.317788151,546.496003984452
"8931",131776.188902352,185.031034525911
"8932",65190.3293673147,96.6367677348126
"8933",289809.377015493,204.552341325479
"8934",438614.326729295,564.449984744354
"8935",435584.425513794,305.017490619394
"8936",207291.845778841,185.768282544619
"8937",380666.26246945,377.660020616242
"8938",178283.327183843,204.418219900045
"8939",1048168.97055774,908.549372063966
"8940",395519.931536769,540.132513524333
"8941",209852.42988036,217.754605347987
"8942",369575.961404508,474.065100335408
"8943",831286.040702658,560.998210549983
"8944",135709.743490169,161.449781566125
"8945",129426.170552491,200.460416573611
"8946",401663.611614905,279.827782759183
"8947",1178148.78106596,1399.09358068162
"8948",300677.826201369,264.372419922051
"8949",225554.083060239,238.901105570896
"8950",1096722.65886131,1101.2447179585
"8951",163795.0328949,239.056118232935
"8952",364671.77077909,362.717297035235
"8953",194270.897514509,185.5195910927
"8954",345123.114123614,383.011162753506
"8955",264421.501233312,484.190240393461
"8956",164948.555762731,224.868443952351
"8957",445719.079680526,625.581452204673
